ID;Polarity;Text
640140_6;negative;In current version the same error cause different messages because there are many commiters.
640140_8;negative;Must be: size >= 0!
1125138_1;neutral;Marking this an incompatible change so that it gets attention.
1125138_2;neutral;Also setting webinterface.private.actions has other effects like enabling the 'kill job' and 'kill task' links on the Job web UI.
916437_4;neutral;In that case the NN should delay creating a replication-storm in the hope that the network partition gets resolved soon.
1725450_1;neutral;Yep i am actually using just Pax Runner/Exam to start Ace stuff.. but i am not 100% sure about what the MuliFrameworkStarter is about.. what is it good for ?
746271_1;negative;Sorry for the missing class src/java/org/apache/jdo/tck/lifecycle/StateTransitionsReturnedObjects.java.
746271_2;neutral;Checked in with revision 388211.
1692382_1;negative;Qianshi is working on the SSL session reuse but this buggy Bug system does not allow him assign this ticket sigh
478827_1;negative;Hi Guillaume  I did not have an answer right away so I sent you question to Leonard Rosenthol.
478827_2;neutral;"Here is his response:  ""There is no reason to change the version in the header as the version can be anything (ISO 19005-2:2005 6.1.2)."
478827_3;neutral;As for the OutputIntent that is not necessary if all colors in the PDF are in a device independent colorspace (ISO 19005-1:2005 6.2.3.1).
478827_4;neutral;In this case they are all in ICCBased Gray.
478827_5;neutral;"Leonard""       BR  Bill Fausser   "
246457_2;neutral;That seems to work for me - thanks!
1050678_2;negative;It is not yet tested - I ran into strange build problems with APR. 
1537965_1;negative;Done sorry for all the mess on a simple patch.
534574_1;neutral;David  I've done a little digging and have a question around:  OrderReadHelper.getOrderItemQuantityBd()  Firstly going back a while now this log:     http://svn.ofbiz.org/viewcvs/trunk/components/order/src/org/ofbiz/order/order/OrderReadHelper.java?rev=4367&r1=4281&r2=4367 shows a change to the strings that seems to make the first if statement redundant?!
534574_2;neutral;I presume either that statement can now be removed or the original intention of the statement needs reimplementing?
534574_4;negative;Keep repeating this and the problem just gets worse. 
1575383_1;neutral;"scheduleAtFixedRate ""Creates and executes a periodic action that becomes enabled first after the given initial delay and subsequently with the given period that is executions will commence after initialDelay then initialDelay+period then initialDelay + 2 * period and so on."
1575383_3;neutral;(If you cast the Runnable in afterExecute to ScheduledFutureTask you can get access to the scheduling info.)
1575383_4;neutral;if get is causing the cancel even w/o any exceptions being involved then I guess you'll need to source dive in ScheduledThreadPoolExecutor to see what is going on.
405295_1;neutral;Here are two thread dumps:  sling6.thread_dump.01.txt was taken about 10 seconds after a shutdown of Sling was attempted.
405295_3;neutral;I include it because quite a few of the threads from the first dump have stopped by this point.
1098209_1;neutral;thx todd missed the ant/ivy stuff update patch takes care of it (hopefully mavenized gridmix goes in soon and ant/ivy will go away)
1473227_2;negative;It was attached to the wrong bug.
401935_1;neutral;Thanks for the reference I'll look into it.
401935_2;neutral;[~egli] - can you reproduce?
564075_1;negative;(back from holidays so a bit delayed but) I confirm Andrzej's suggestion -- a plain-text only summarized is ideal for clustering for example.
564075_2;negative;HTML is quite uncomfortable to work with.
1326729_2;neutral;It would be great if you could work on it.
1326729_3;neutral;Thus assigning the issue to you.
528962_1;negative;Hi Marco  I changed the name of patch because it was made in Java earliar sorry for inconvenience.
528962_2;neutral;"I have uploaded the modified patch ""PartyCommunication.patch"" and it is ready for testing. "
1672977_1;neutral;This is the reverse side of ARIES 399 which dealt with a deadlock in ServiceRecipe.
1672977_3;neutral;Or at least the locks need to be much more fine-grained than locking the whole container.
1672977_4;neutral;I hope the first approach as the more general solution will work though :)
1552294_1;neutral;i modified the test class from HADOOP-6148 (bigger is better) the result is:   ||bytes||PureJava MB/sec||Native MB/sec||Random PureJava MB/sec||Native MB/sec|| | 1
1500398_1;neutral;I fixed the build failures on 4.1 this morning.
1500398_3;neutral;I'm doing an automated test as well.
1500398_4;neutral;Will close this ticket if there are no issues.
870881_1;neutral;FAILURE: Integrated in Hadoop-Yarn-trunk #344 (See [https://builds.apache.org/job/Hadoop-Yarn-trunk/344/]) HDFS-5041.
870881_2;neutral;Add the time of last heartbeat to dead server Web UI.
1173673_2;negative;Sorry for the mistake.
460954_1;negative;Not sure I want the transient inability to clean up some local log or other trivial task to kill a whole pig job?
1537801_1;negative;First guess: something's getting confused about reversed-ness.
1537801_2;neutral;Is that part of the test in question?
547122_2;neutral;lifecycle management up to a separate container  Agreed and my patch also contains a TODO for that.
547122_3;neutral;Similar to all other plugins the life cycle hook should be pluggable in a sense that you can deploy them e.g.
547122_4;neutral;in an OSGi container as a separate bundle.
547122_5;neutral;Instead of hardcoding the hooks we could introduce a LifeCycleHookProvider similar to ValidatorProvider we already have.
547122_7;neutral;Subject.doAs tricks  Good point.
547122_9;neutral;I'll try the approach you suggested.
1499834_1;neutral;api_key and secret_key are not required.
1499834_2;neutral;data sync is external to cloudstack
1410139_1;neutral;Thank you Ole!
1410139_2;neutral;Committed v2 patch to trunk with revision 508383.
1100055_1;neutral;Committed to HDFS-3042 branch.
574180_2;neutral;I said above that the earlier patches were lost but nope there they are.
574180_3;negative;Sorry I took Martin's comment to mean the patch was committed and issue closed which certainly discarded all the patches the first time around.
646202_1;neutral; What platform?
646202_2;neutral;Have you tried the standard maven untangling tricks like deleting ~/.m2?
1194263_1;neutral;We need to make this configurable before we can apply this patch to the trunk (unless i have misunderstood the effect).
1194263_3;neutral;Thanks Cyriaque.
182292_1;negative;I don't know what just happened.
182292_2;negative;The patch went to the wrong bug.
1163131_1;neutral;> Another thing: is the try ... catch good or bad?
1163131_2;negative;Our caller may not notice what happend right now.
1163131_4;neutral;I guess will be better not catch since until now was not being catched and will be good to propagate upwards.
1163131_5;negative;Sorry for my poor review didn't notice try/catch :(
1037240_1;neutral;v2 removes some dross included by misstack.
718497_1;neutral;You could easily test if it is due to felix by switching to equinox if the effects are still there blame it on pax web or dosgi.
1185454_1;neutral;This jira is unassigned but contains a patch that needs to be reviewed for inclusion in 1.1.1.
1129306_1;neutral;Would a new configuration boolean 'fs.manual.shutdown' be adequate for your needs?
1129306_2;neutral;You could programatically set this before getting your filesystems and when set true the shutdown hook would not be added.
869031_1;neutral;Vinay thanks for working on this.
869031_2;neutral;Some comments:  The new method added to Namesystem is better to # pass BlockInfoUnderConstruction # call it as isInSnapshot and # do not throw IOException.
869031_4;neutral;{code} //Namesystem.java public boolean isInSnapshot(BlockInfoUnderConstruction block) {code} In the implementation in FSNamesystem it should try-catch the UnresolvedLinkException and log it as an error since the full path obtained from a file should not have unresolved link.
869031_5;neutral;Second question: Why adding DFSTestUtil.abortStream(..)?
869031_6;negative;It does not look very useful.
639696_1;neutral;I appended the information to the end of the file.
795428_2;neutral;You have the ability to add users to the mina group in svn not to the group on people.a.o.
795428_3;neutral;To grant new users commit access check out https://svn.apache.org/repos/asf/infrastructure/trunk/subversion/authorization and add the appropriate usernames to the mina= line in the [groups] section of the asf-authorization file.
